adv,adv_attribution
how,0.011291060207061021
how,0.011291060207061021
here,0.013058234503259387
automatically,6.902033076028998e-06
then,0.014523088883873572
again,0.0004310251021314026
very,0.0004267493776573758
however,0.017856913352569326
just,0.005392557721053908
also,3.939177701676398e-05
officially,7.845937108403319e-05
unilaterally,0.0
just,0.005392557721053908
far,0.030864520781285813
explicitly,0.0
why,0.04499547789507638
so,0.012668555403823988
expressly,0.0
how,0.011291060207061021
rather,3.2386329627886596e-05
more,0.003492241840041468
normally,0.00010882552211020657
again,0.0004310251021314026
otherwise,2.6709509526798318e-05
so,0.012668555403823988
here,0.013058234503259387
even,0.0012275454386821798
so,0.012668555403823988
away,0.03272411425364845
sometimes,0.0
purely,1.5636078239263396e-05
always,5.651527191184529e-05
just,0.005392557721053908
ahead,0.05581350181977731
only,0.006555071044314288
right,0.01575369180340423
sometimes,0.0
right,0.01575369180340423
very,0.0004267493776573758
just,0.005392557721053908
most,4.861713683125803e-05
probably,0.007594868558525457
always,5.651527191184529e-05
simply,3.4258188762180125e-05
so,0.012668555403823988
still,0.016881124959634976
only,0.006555071044314288
as,0.005910869729766178
soon,1.552313989323511e-05
still,0.016881124959634976
still,0.016881124959634976
here,0.013058234503259387
how,0.011291060207061021
only,0.006555071044314288
-,0.00709801106955803
already,0.0055740044710203985
as,0.005910869729766178
well,0.0016694630001331447
ahead,0.05581350181977731
though,0.006266190296418081
only,0.006555071044314288
somewhere,1.6403132382117477e-05
probably,0.007594868558525457
instead,0.001502137864733788
better,0.022336396443656207
else,3.2740563011497186e-05
then,0.014523088883873572
why,0.04499547789507638
how,0.011291060207061021
probably,0.007594868558525457
so,0.012668555403823988
so,0.012668555403823988
long,0.04719336707164492
why,0.04499547789507638
back,0.020371977388389164
really,0.018393076783114408
why,0.04499547789507638
far,0.030864520781285813
away,0.03272411425364845
again,0.0004310251021314026
thereby,0.0
so,0.012668555403823988
then,0.014523088883873572
all,0.016762882591835383
back,0.020371977388389164
when,0.009102604520280885
away,0.03272411425364845
fine,0.029114663705118306
too,0.01221369369616272
away,0.03272411425364845
rather,3.2386329627886596e-05
now,0.020482144244758287
completely,0.00014398544393890475
just,0.005392557721053908
obviously,0.011945239225171593
as,0.005910869729766178
possibly,0.025924858306701482
ever,0.08087175168005667
so,0.012668555403823988
so,0.012668555403823988
often,0.18809969089135165
needlessly,0.0
so,0.012668555403823988
publicly,0.0
too,0.01221369369616272
absolutely,0.0035240312779306567
really,0.018393076783114408
obviously,0.011945239225171593
as,0.005910869729766178
possibly,0.025924858306701482
ever,0.08087175168005667
so,0.012668555403823988
so,0.012668555403823988
often,0.18809969089135165
needlessly,0.0
so,0.012668555403823988
publicly,0.0
too,0.01221369369616272
absolutely,0.0035240312779306567
really,0.018393076783114408
completely,0.00014398544393890475
never,0.020942364493819712
at,0.008083696890627354
all,0.016762882591835383
obviously,0.011945239225171593
absolutely,0.0035240312779306567
indefinitely,4.301532588923784e-05
otherwise,2.6709509526798318e-05
here,0.013058234503259387
just,0.005392557721053908
fine,0.029114663705118306
well,0.0016694630001331447
too,0.01221369369616272
above,1.3474405982078002e-05
best,4.730281207422514e-05
incorrectly,0.0
so,0.012668555403823988
next,0.005095446599325917
so,0.012668555403823988
omg,0.0
probably,0.007594868558525457
inadvertently,0.0
always,5.651527191184529e-05
actually,0.02024790052138393
when,0.009102604520280885
instead,0.001502137864733788
then,0.014523088883873572
now,0.020482144244758287
really,0.018393076783114408
highly,5.452058835525311e-05
unlikely,3.0055843331903984e-05
how,0.011291060207061021
where,0.005383133152023464
right,0.01575369180340423
now,0.020482144244758287
just,0.005392557721053908
round,1.2411653629956484e-05
actually,0.02024790052138393
probably,0.007594868558525457
more,0.003492241840041468
then,0.014523088883873572
just,0.005392557721053908
really,0.018393076783114408
how,0.011291060207061021
when,0.009102604520280885
indias,0.0
much,0.004551166021850389
when,0.009102604520280885
just,0.005392557721053908
possibly,0.025924858306701482
just,0.005392557721053908
why,0.04499547789507638
back,0.020371977388389164
also,3.939177701676398e-05
why,0.04499547789507638
when,0.009102604520280885
only,0.006555071044314288
actually,0.02024790052138393
here,0.013058234503259387
so,0.012668555403823988
far,0.030864520781285813
away,0.03272411425364845
also,3.939177701676398e-05
that,0.0021153435794114524
better,0.022336396443656207
just,0.005392557721053908
though,0.006266190296418081
when,0.009102604520280885
as,0.005910869729766178
long,0.04719336707164492
knowingly,0.0
particularly,7.165239373462514e-05
when,0.009102604520280885
where,0.005383133152023464
very,0.0004267493776573758
seriously,0.02284812613273074
only,0.006555071044314288
also,3.939177701676398e-05
very,0.0004267493776573758
soon,1.552313989323511e-05
just,0.005392557721053908
obviously,0.011945239225171593
still,0.016881124959634976
only,0.006555071044314288
only,0.006555071044314288
so,0.012668555403823988
merely,2.058817577095946e-05
alike,0.0
really,0.018393076783114408
then,0.014523088883873572
about,0.006100933101692027
why,0.04499547789507638
why,0.04499547789507638
also,3.939177701676398e-05
just,0.005392557721053908
perhaps,2.4647064257791297e-05
then,0.014523088883873572
apparently,0.0010831762887112209
when,0.009102604520280885
easily,1.6857465726759134e-05
so,0.012668555403823988
less,2.5918746200367337e-05
so,0.012668555403823988
is,0.009910594715776074
also,3.939177701676398e-05
always,5.651527191184529e-05
definitely,2.2967348402744777e-05
then,0.014523088883873572
literally,2.1211874646398782e-05
beckon,0.0
entirely,4.280755845164146e-05
down,0.016728735743015758
so,0.012668555403823988
sc,0.05424226747725171
carefully,6.449308792259362e-06
already,0.0055740044710203985
maybe,0.021990419171834415
clearly,4.130202635979298e-05
where,0.005383133152023464
otherwise,2.6709509526798318e-05
personally,1.1496012566724027e-05
personally,1.1496012566724027e-05
personally,1.1496012566724027e-05
kind,0.01741880647185628
of,0.00320660943593502
actually,0.02024790052138393
quite,4.6419601017217355e-05
after,3.060960718337061e-05
all,0.016762882591835383
perhaps,2.4647064257791297e-05
second,0.0007628577465931444
still,0.016881124959634976
even,0.0012275454386821798
only,0.006555071044314288
just,0.005392557721053908
easier,2.9142439348292088e-05
even,0.0012275454386821798
as,0.005910869729766178
only,0.006555071044314288
then,0.014523088883873572
rather,3.2386329627886596e-05
highhandedly,0.0
rather,3.2386329627886596e-05
here,0.013058234503259387
indeed,2.4316913620424962e-05
so,0.012668555403823988
just,0.005392557721053908
here,0.013058234503259387
first,2.2912330226998e-05
constantly,8.088216123647685e-05
when,0.009102604520280885
already,0.0055740044710203985
also,3.939177701676398e-05
yet,0.013219129209180029
over,0.00154353874543887
there,0.0006474370654746454
so,0.012668555403823988
entirely,4.280755845164146e-05
somewhere,1.6403132382117477e-05
-,0.00709801106955803
though,0.006266190296418081
when,0.009102604520280885
back,0.020371977388389164
generally,5.763006009083129e-05
then,0.014523088883873572
why,0.04499547789507638
just,0.005392557721053908
accurately,0.0
generally,5.763006009083129e-05
just,0.005392557721053908
really,0.018393076783114408
yet,0.013219129209180029
plenty,1.716796923086105e-05
more,0.003492241840041468
where,0.005383133152023464
offensively,0.0
easily,1.6857465726759134e-05
completely,0.00014398544393890475
so,0.012668555403823988
just,0.005392557721053908
how,0.011291060207061021
how,0.011291060207061021
doubly,0.0
so,0.012668555403823988
why,0.04499547789507638
now,0.020482144244758287
also,3.939177701676398e-05
never,0.020942364493819712
there,0.0006474370654746454
constantly,8.088216123647685e-05
immediately,2.8301338714640546e-05
just,0.005392557721053908
primarily,0.0
maybe,0.021990419171834415
so,0.012668555403823988
obviously,0.011945239225171593
probably,0.007594868558525457
simply,3.4258188762180125e-05
else,3.2740563011497186e-05
at,0.008083696890627354
here,0.013058234503259387
here,0.013058234503259387
when,0.009102604520280885
so,0.012668555403823988
where,0.005383133152023464
somehow,0.19184309430352386
first,2.2912330226998e-05
however,0.017856913352569326
there,0.0006474370654746454
so,0.012668555403823988
above,1.3474405982078002e-05
wherever,1.8093647552854774e-05
unfortunately,1.7239606380202878e-05
even,0.0012275454386821798
rather,3.2386329627886596e-05
still,0.016881124959634976
as,0.005910869729766178
soon,1.552313989323511e-05
especially,3.1409190165447805e-05
explicitly,0.0
nevertheless,0.0
better,0.022336396443656207
mutually,0.0
mutually,0.0
whereas,2.38623342112689e-05
still,0.016881124959634976
rightfully,0.0
south,5.5969485500185e-05
recently,1.5265757724006315e-05
as,0.005910869729766178
well,0.0016694630001331447
elsewhere,3.545144315468818e-05
contrary,6.108353483274237e-06
now,0.020482144244758287
therefore,8.861891492193989e-06
promptly,0.0
mutually,0.0
totally,0.04608825037737036
how,0.011291060207061021
seriously,0.02284812613273074
only,0.006555071044314288
now,0.020482144244758287
clearly,4.130202635979298e-05
intentionally,3.287095585624149e-05
just,0.005392557721053908
how,0.011291060207061021
when,0.009102604520280885
far,0.030864520781285813
then,0.014523088883873572
here,0.013058234503259387
mostly,5.827753866943731e-05
ever,0.08087175168005667
how,0.011291060207061021
there,0.0006474370654746454
most,4.861713683125803e-05
here,0.013058234503259387
how,0.011291060207061021
always,5.651527191184529e-05
on,0.0040465092021713155
anywhere,1.724865007718357e-05
everywhere,0.0
clearly,4.130202635979298e-05
here,0.013058234503259387
obviously,0.011945239225171593
how,0.011291060207061021
even,0.0012275454386821798
very,0.0004267493776573758
again,0.0004310251021314026
even,0.0012275454386821798
more,0.003492241840041468
privately,0.0
hopefully,2.926417470384916e-05
above,1.3474405982078002e-05
very,0.0004267493776573758
well,0.0016694630001331447
there,0.0006474370654746454
simply,3.4258188762180125e-05
later,4.4382116823109566e-05
heavily,3.336421104121673e-05
simply,3.4258188762180125e-05
how,0.011291060207061021
primarily,0.0
only,0.006555071044314288
twice,0.021209778875755727
more,0.003492241840041468
frequently,0.0
obviously,0.011945239225171593
at,0.008083696890627354
all,0.016762882591835383
just,0.005392557721053908
only,0.006555071044314288
often,0.18809969089135165
actually,0.02024790052138393
quite,4.6419601017217355e-05
more,0.003492241840041468
merely,2.058817577095946e-05
ago,1.2559029212826222e-05
pretty,2.0405234930020152e-05
as,0.005910869729766178
only,0.006555071044314288
very,0.0004267493776573758
much,0.004551166021850389
far,0.030864520781285813
only,0.006555071044314288
even,0.0012275454386821798
so,0.012668555403823988
why,0.04499547789507638
so,0.012668555403823988
obviously,0.011945239225171593
only,0.006555071044314288
pretty,2.0405234930020152e-05
however,0.017856913352569326
more,0.003492241840041468
basically,0.0
then,0.014523088883873572
why,0.04499547789507638
how,0.011291060207061021
maybe,0.021990419171834415
why,0.04499547789507638
instead,0.001502137864733788
ahead,0.05581350181977731
really,0.018393076783114408
never,0.020942364493819712
never,0.020942364493819712
never,0.020942364493819712
just,0.005392557721053908
ooooon,0.0
just,0.005392557721053908
awwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,0.0
however,0.017856913352569326
also,3.939177701676398e-05
currently,1.2770457503948098e-05
sometimes,0.0
really,0.018393076783114408
anymore,0.010023970228875582
better,0.022336396443656207
more,0.003492241840041468
often,0.18809969089135165
there,0.0006474370654746454
rarely,0.00011224061877390052
actually,0.02024790052138393
just,0.005392557721053908
here,0.013058234503259387
as,0.005910869729766178
soon,1.552313989323511e-05
back,0.020371977388389164
just,0.005392557721053908
really,0.018393076783114408
personally,1.1496012566724027e-05
how,0.011291060207061021
how,0.011291060207061021
entirely,4.280755845164146e-05
especially,3.1409190165447805e-05
when,0.009102604520280885
repetively,0.0
just,0.005392557721053908
literally,2.1211874646398782e-05
bizarrely,0.0
literally,2.1211874646398782e-05
rather,3.2386329627886596e-05
more,0.003492241840041468
just,0.005392557721053908
simply,3.4258188762180125e-05
apparently,0.0010831762887112209
fairly,1.648531685404365e-05
simply,3.4258188762180125e-05
here,0.013058234503259387
as,0.005910869729766178
best,4.730281207422514e-05
well,0.0016694630001331447
fairly,1.648531685404365e-05
generally,5.763006009083129e-05
fairly,1.648531685404365e-05
widely,5.807262515060481e-05
most,4.861713683125803e-05
well,0.0016694630001331447
also,3.939177701676398e-05
far,0.030864520781285813
far,0.030864520781285813
because,0.004865987404084581
just,0.005392557721053908
fairly,1.648531685404365e-05
now,0.020482144244758287
likewise,0.0
presumably,4.6714387786385773e-05
just,0.005392557721053908
briefly,0.0
here,0.013058234503259387
very,0.0004267493776573758
convincingly,0.0
more,0.003492241840041468
convincingly,0.0
most,4.861713683125803e-05
fairly,1.648531685404365e-05
so,0.012668555403823988
even,0.0012275454386821798
significantly,1.173364521392992e-05
completely,0.00014398544393890475
just,0.005392557721053908
else,3.2740563011497186e-05
actually,0.02024790052138393
famously,0.0
actually,0.02024790052138393
just,0.005392557721053908
somewhat,2.9761757014957364e-05
later,4.4382116823109566e-05
on,0.0040465092021713155
simply,3.4258188762180125e-05
along,1.3181503876380857e-05
naturally,4.592257099855101e-05
always,5.651527191184529e-05
really,0.018393076783114408
here,0.013058234503259387
just,0.005392557721053908
indeed,2.4316913620424962e-05
very,0.0004267493776573758
much,0.004551166021850389
deeply,0.0
naturally,4.592257099855101e-05
very,0.0004267493776573758
far,0.030864520781285813
simply,3.4258188762180125e-05
ahead,0.05581350181977731
very,0.0004267493776573758
even,0.0012275454386821798
clearly,4.130202635979298e-05
additionally,0.0
extremely,9.015013202710901e-05
well,0.0016694630001331447
regardless,6.713069119227328e-06
also,3.939177701676398e-05
sily,0.0
more,0.003492241840041468
somewhat,2.9761757014957364e-05
simply,3.4258188762180125e-05
completely,0.00014398544393890475
nowhere,2.5668439473897126e-05
often,0.18809969089135165
even,0.0012275454386821798
more,0.003492241840041468
absolutely,0.0035240312779306567
very,0.0004267493776573758
often,0.18809969089135165
only,0.006555071044314288
properly,6.367000857416744e-05
incidentally,0.0
far,0.030864520781285813
deeper,0.0
far,0.030864520781285813
more,0.003492241840041468
elsewhere,3.545144315468818e-05
also,3.939177701676398e-05
as,0.005910869729766178
very,0.0004267493776573758
as,0.005910869729766178
significantly,1.173364521392992e-05
largely,2.1998106563171893e-05
too,0.01221369369616272
far,0.030864520781285813
still,0.016881124959634976
as,0.005910869729766178
far,0.030864520781285813
even,0.0012275454386821798
never,0.020942364493819712
somewhat,2.9761757014957364e-05
personally,1.1496012566724027e-05
more,0.003492241840041468
importantly,0.0
deliberately,1.9151626044318596e-05
most,4.861713683125803e-05
here,0.013058234503259387
anymore,0.010023970228875582
over,0.00154353874543887
never,0.020942364493819712
ever,0.08087175168005667
again,0.0004310251021314026
effectively,5.4084715760330236e-05
rather,3.2386329627886596e-05
here,0.013058234503259387
just,0.005392557721053908
now,0.020482144244758287
inside,0.0
above,1.3474405982078002e-05
well,0.0016694630001331447
never,0.020942364493819712
enough,0.038182418546508216
already,0.0055740044710203985
always,5.651527191184529e-05
honestly,1.5049124123283742e-05
very,0.0004267493776573758
even,0.0012275454386821798
just,0.005392557721053908
automatically,6.902033076028998e-06
instead,0.001502137864733788
just,0.005392557721053908
where,0.005383133152023464
so,0.012668555403823988
when,0.009102604520280885
just,0.005392557721053908
maybe,0.021990419171834415
all,0.016762882591835383
why,0.04499547789507638
too,0.01221369369616272
when,0.009102604520280885
then,0.014523088883873572
thus,3.174083603249502e-05
unfortunately,1.7239606380202878e-05
still,0.016881124959634976
where,0.005383133152023464
carefully,6.449308792259362e-06
regardless,6.713069119227328e-06
harder,0.002537800221775986
gleefully,0.0
then,0.014523088883873572
else,3.2740563011497186e-05
easily,1.6857465726759134e-05
most,4.861713683125803e-05
already,0.0055740044710203985
easily,1.6857465726759134e-05
here,0.013058234503259387
away,0.03272411425364845
constantly,8.088216123647685e-05
ever,0.08087175168005667
then,0.014523088883873572
why,0.04499547789507638
so,0.012668555403823988
just,0.005392557721053908
once,0.00567287100347044
why,0.04499547789507638
always,5.651527191184529e-05
at,0.008083696890627354
all,0.016762882591835383
just,0.005392557721053908
now,0.020482144244758287
fast,1.8168783868514643e-05
where,0.005383133152023464
heretofore,0.0
generally,5.763006009083129e-05
repeatedly,5.344945144886212e-06
suddenly,6.059408663669904e-06
further,3.103957083986908e-05
here,0.013058234503259387
exactly,0.048318505192781955
well,0.0016694630001331447
out,0.012353243277573964
there,0.0006474370654746454
strongly,3.424453121602249e-05
always,5.651527191184529e-05
logically,0.0
so,0.012668555403823988
out,0.012353243277573964
there,0.0006474370654746454
just,0.005392557721053908
around,1.222194535262591e-05
quite,4.6419601017217355e-05
why,0.04499547789507638
why,0.04499547789507638
enough,0.038182418546508216
apparently,0.0010831762887112209
long,0.04719336707164492
moreover,0.0
still,0.016881124959634976
just,0.005392557721053908
really,0.018393076783114408
rather,3.2386329627886596e-05
therefore,8.861891492193989e-06
very,0.0004267493776573758
clearly,4.130202635979298e-05
away,0.03272411425364845
maybe,0.021990419171834415
too,0.01221369369616272
hardly,0.048311038825901355
so,0.012668555403823988
often,0.18809969089135165
only,0.006555071044314288
either,0.008874836179283524
merely,2.058817577095946e-05
best,4.730281207422514e-05
how,0.011291060207061021
also,3.939177701676398e-05
more,0.003492241840041468
so,0.012668555403823988
therefore,8.861891492193989e-06
more,0.003492241840041468
too,0.01221369369616272
far,0.030864520781285813
long,0.04719336707164492
still,0.016881124959634976
too,0.01221369369616272
most,4.861713683125803e-05
hello,0.005959119466084705
automatically,6.902033076028998e-06
also,3.939177701676398e-05
always,5.651527191184529e-05
how,0.011291060207061021
around,1.222194535262591e-05
how,0.011291060207061021
frequently,0.0
where,0.005383133152023464
how,0.011291060207061021
so,0.012668555403823988
surely,7.099484289776554e-06
far,0.030864520781285813
better,0.022336396443656207
really,0.018393076783114408
really,0.018393076783114408
then,0.014523088883873572
muchly,0.0
how,0.011291060207061021
much,0.004551166021850389
yet,0.013219129209180029
still,0.016881124959634976
very,0.0004267493776573758
how,0.011291060207061021
so,0.012668555403823988
also,3.939177701676398e-05
inadvertently,0.0
how,0.011291060207061021
indeed,2.4316913620424962e-05
sometimes,0.0
especially,3.1409190165447805e-05
more,0.003492241840041468
seriously,0.02284812613273074
then,0.014523088883873572
hopefully,2.926417470384916e-05
at,0.008083696890627354
well,0.0016694630001331447
more,0.003492241840041468
ago,1.2559029212826222e-05
there,0.0006474370654746454
how,0.011291060207061021
also,3.939177701676398e-05
just,0.005392557721053908
so,0.012668555403823988
much,0.004551166021850389
never,0.020942364493819712
quite,4.6419601017217355e-05
when,0.009102604520280885
more,0.003492241840041468
automagically,0.0
sure,2.5185754450548215e-05
particularly,7.165239373462514e-05
correctly,6.273448231225825e-05
more,0.003492241840041468
now,0.020482144244758287
still,0.016881124959634976
very,0.0004267493776573758
especially,3.1409190165447805e-05
so,0.012668555403823988
so,0.012668555403823988
far,0.030864520781285813
still,0.016881124959634976
here,0.013058234503259387
why,0.04499547789507638
never,0.020942364493819712
truly,5.1581107815499726e-05
initially,9.758327467281182e-06
then,0.014523088883873572
then,0.014523088883873572
then,0.014523088883873572
then,0.014523088883873572
newly,0.0
of,0.00320660943593502
course,0.12925681082839674
really,0.018393076783114408
now,0.020482144244758287
why,0.04499547789507638
semi,2.3910478138089102e-05
before,0.0005608545179220459
most,4.861713683125803e-05
no,0.005851300821436282
longer,1.1272204132040882e-05
perhaps,2.4647064257791297e-05
above,1.3474405982078002e-05
just,0.005392557721053908
ago,1.2559029212826222e-05
again,0.0004310251021314026
away,0.03272411425364845
once,0.00567287100347044
again,0.0004310251021314026
seriously,0.02284812613273074
att,0.0
where,0.005383133152023464
politely,1.527857975006737e-05
maybe,0.021990419171834415
just,0.005392557721053908
actually,0.02024790052138393
instead,0.001502137864733788
willy,0.0
nilly,0.0
seriously,0.02284812613273074
how,0.011291060207061021
still,0.016881124959634976
now,0.020482144244758287
here,0.013058234503259387
back,0.020371977388389164
even,0.0012275454386821798
more,0.003492241840041468
though,0.006266190296418081
just,0.005392557721053908
sincerly,0.0
largely,2.1998106563171893e-05
just,0.005392557721053908
also,3.939177701676398e-05
however,0.017856913352569326
very,0.0004267493776573758
really,0.018393076783114408
even,0.0012275454386821798
yet,0.013219129209180029
how,0.011291060207061021
strongly,3.424453121602249e-05
also,3.939177701676398e-05
still,0.016881124959634976
still,0.016881124959634976
then,0.014523088883873572
off,0.18464500345076396
surely,7.099484289776554e-06
fairly,1.648531685404365e-05
all,0.016762882591835383
certainly,3.2506414007478606e-05
just,0.005392557721053908
there,0.0006474370654746454
there,0.0006474370654746454
really,0.018393076783114408
however,0.017856913352569326
far,0.030864520781285813
why,0.04499547789507638
kindly,7.542570631775412e-08
immediately,2.8301338714640546e-05
now,0.020482144244758287
how,0.011291060207061021
why,0.04499547789507638
when,0.009102604520280885
clearly,4.130202635979298e-05
just,0.005392557721053908
already,0.0055740044710203985
later,4.4382116823109566e-05
just,0.005392557721053908
any,0.0037002811443008665
longer,1.1272204132040882e-05
back,0.020371977388389164
when,0.009102604520280885
first,2.2912330226998e-05
back,0.020371977388389164
maybe,0.021990419171834415
how,0.011291060207061021
now,0.020482144244758287
directly,8.963884270745949e-05
hard,0.03030223636850526
where,0.005383133152023464
simply,3.4258188762180125e-05
even,0.0012275454386821798
perhaps,2.4647064257791297e-05
even,0.0012275454386821798
so,0.012668555403823988
rather,3.2386329627886596e-05
as,0.005910869729766178
here,0.013058234503259387
enough,0.038182418546508216
why,0.04499547789507638
exactly,0.048318505192781955
perfectly,0.00011238203912983725
when,0.009102604520280885
so,0.012668555403823988
voluntarily,0.0
now,0.020482144244758287
only,0.006555071044314288
there,0.0006474370654746454
far,0.030864520781285813
microscopicly,0.0
seriously,0.02284812613273074
yet,0.013219129209180029
just,0.005392557721053908
ever,0.08087175168005667
yet,0.013219129209180029
btw,0.0
once,0.00567287100347044
back,0.020371977388389164
obviously,0.011945239225171593
so,0.012668555403823988
then,0.014523088883873572
never,0.020942364493819712
again,0.0004310251021314026
really,0.018393076783114408
rather,3.2386329627886596e-05
then,0.014523088883873572
easily,1.6857465726759134e-05
really,0.018393076783114408
only,0.006555071044314288
far,0.030864520781285813
slightly,3.15529545293074e-05
how,0.011291060207061021
together,0.003758744250291916
perhaps,2.4647064257791297e-05
now,0.020482144244758287
absolutely,0.0035240312779306567
just,0.005392557721053908
never,0.020942364493819712
even,0.0012275454386821798
then,0.014523088883873572
also,3.939177701676398e-05
directly,8.963884270745949e-05
all,0.016762882591835383
already,0.0055740044710203985
rather,3.2386329627886596e-05
why,0.04499547789507638
prior,2.7436707182991292e-06
then,0.014523088883873572
why,0.04499547789507638
roskam,0.0
just,0.005392557721053908
relatively,0.0
only,0.006555071044314288
now,0.020482144244758287
why,0.04499547789507638
perhaps,2.4647064257791297e-05
only,0.006555071044314288
more,0.003492241840041468
actually,0.02024790052138393
more,0.003492241840041468
actually,0.02024790052138393
routinely,1.837868409012249e-05
already,0.0055740044710203985
repeatedly,5.344945144886212e-06
clearly,4.130202635979298e-05
thoroughly,4.8364393828102847e-05
roughlessly,0.0
hence,1.3389381929508036e-05
back,0.020371977388389164
totally,0.04608825037737036
so,0.012668555403823988
far,0.030864520781285813
alone,0.011194855960861885
precedntly,0.0
almost,0.005713114587332352
entirely,4.280755845164146e-05
namely,1.5354707019340937e-05
most,4.861713683125803e-05
unofficially,0.0
then,0.014523088883873572
onwards,0.0
here,0.013058234503259387
here,0.013058234503259387
only,0.006555071044314288
also,3.939177701676398e-05
ethnically,0.0
simply,3.4258188762180125e-05
there,0.0006474370654746454
basically,0.0
simply,3.4258188762180125e-05
then,0.014523088883873572
else,3.2740563011497186e-05
just,0.005392557721053908
likely,0.002655697188771137
already,0.0055740044710203985
patiently,0.0
now,0.020482144244758287
apparently,0.0010831762887112209
how,0.011291060207061021
well,0.0016694630001331447
only,0.006555071044314288
where,0.005383133152023464
plain,4.164439338517491e-05
then,0.014523088883873572
why,0.04499547789507638
very,0.0004267493776573758
well,0.0016694630001331447
just,0.005392557721053908
ever,0.08087175168005667
here,0.013058234503259387
possibly,0.025924858306701482
yet,0.013219129209180029
exactly,0.048318505192781955
absolutely,0.0035240312779306567
randomly,0.0
likely,0.002655697188771137
accidently,0.0
just,0.005392557721053908
more,0.003492241840041468
aside,1.796945854966269e-05
why,0.04499547789507638
only,0.006555071044314288
why,0.04499547789507638
so,0.012668555403823988
much,0.004551166021850389
almost,0.005713114587332352
most,4.861713683125803e-05
how,0.011291060207061021
where,0.005383133152023464
on,0.0040465092021713155
even,0.0012275454386821798
then,0.014523088883873572
back,0.020371977388389164
more,0.003492241840041468
where,0.005383133152023464
totally,0.04608825037737036
when,0.009102604520280885
just,0.005392557721053908
as,0.005910869729766178
just,0.005392557721053908
kind,0.01741880647185628
of,0.00320660943593502
just,0.005392557721053908
at,0.008083696890627354
how,0.011291060207061021
just,0.005392557721053908
too,0.01221369369616272
here,0.013058234503259387
absolutely,0.0035240312779306567
directly,8.963884270745949e-05
indirectly,0.0
so,0.012668555403823988
forth,0.0
so,0.012668555403823988
forth,0.0
really,0.018393076783114408
here,0.013058234503259387
so,0.012668555403823988
now,0.020482144244758287
really,0.018393076783114408
really,0.018393076783114408
just,0.005392557721053908
though,0.006266190296418081
too,0.01221369369616272
here,0.013058234503259387
absolutely,0.0035240312779306567
directly,8.963884270745949e-05
indirectly,0.0
so,0.012668555403823988
forth,0.0
so,0.012668555403823988
forth,0.0
really,0.018393076783114408
here,0.013058234503259387
so,0.012668555403823988
now,0.020482144244758287
really,0.018393076783114408
really,0.018393076783114408
just,0.005392557721053908
though,0.006266190296418081
almost,0.005713114587332352
so,0.012668555403823988
even,0.0012275454386821798
schizophrenically,0.0
when,0.009102604520280885
how,0.011291060207061021
even,0.0012275454386821798
here,0.013058234503259387
also,3.939177701676398e-05
best,4.730281207422514e-05
better,0.022336396443656207
how,0.011291060207061021
completely,0.00014398544393890475
off,0.18464500345076396
seemingly,2.240854722808641e-05
now,0.020482144244758287
then,0.014523088883873572
yet,0.013219129209180029
here,0.013058234503259387
so,0.012668555403823988
honestly,1.5049124123283742e-05
merely,2.058817577095946e-05
again,0.0004310251021314026
most,4.861713683125803e-05
apparently,0.0010831762887112209
though,0.006266190296418081
always,5.651527191184529e-05
here,0.013058234503259387
highly,5.452058835525311e-05
well,0.0016694630001331447
very,0.0004267493776573758
just,0.005392557721053908
personally,1.1496012566724027e-05
purely,1.5636078239263396e-05
still,0.016881124959634976
politically,2.2871388767671856e-07
how,0.011291060207061021
then,0.014523088883873572
out,0.012353243277573964
now,0.020482144244758287
almost,0.005713114587332352
either,0.008874836179283524
just,0.005392557721053908
there,0.0006474370654746454
around,1.222194535262591e-05
never,0.020942364493819712
honestly,1.5049124123283742e-05
when,0.009102604520280885
as,0.005910869729766178
probably,0.007594868558525457
simply,3.4258188762180125e-05
almost,0.005713114587332352
attentively,0.0
usually,4.016476453889479e-05
obviously,0.011945239225171593
so,0.012668555403823988
simply,3.4258188762180125e-05
independently,0.0
rarely,0.00011224061877390052
never,0.020942364493819712
too,0.01221369369616272
why,0.04499547789507638
better,0.022336396443656207
instead,0.001502137864733788
above,1.3474405982078002e-05
very,0.0004267493776573758
deliberately,1.9151626044318596e-05
actually,0.02024790052138393
unsuccessfully,0.0
clearly,4.130202635979298e-05
when,0.009102604520280885
last,0.013810608367315545
anyway,1.3466901818935524e-05
howard,5.445926655592776e-05
very,0.0004267493776573758
only,0.006555071044314288
never,0.020942364493819712
so,0.012668555403823988
ever,0.08087175168005667
so,0.012668555403823988
economically,0.0
however,0.017856913352569326
also,3.939177701676398e-05
here,0.013058234503259387
never,0.020942364493819712
even,0.0012275454386821798
temporarily,0.0
even,0.0012275454386821798
less,2.5918746200367337e-05
thus,3.174083603249502e-05
so,0.012668555403823988
far,0.030864520781285813
rather,3.2386329627886596e-05
very,0.0004267493776573758
overloard,0.0
twice,0.021209778875755727
therefore,8.861891492193989e-06
very,0.0004267493776573758
carefully,6.449308792259362e-06
very,0.0004267493776573758
especially,3.1409190165447805e-05
when,0.009102604520280885
therefore,8.861891492193989e-06
very,0.0004267493776573758
as,0.005910869729766178
well,0.0016694630001331447
so,0.012668555403823988
ever,0.08087175168005667
kindly,7.542570631775412e-08
